4.3148479875899625e-5,0.22007794576065187
0.0001500626143285855,0.3394316950265853
0.0003884100761194235,0.3176302753485581
0.00041702205361276036,0.1795118437962366
0.0004960137122871575,0.2672542359401392
0.0010029120247873192,0.3748066690813384
0.0012068626992506645,0.3243652897900845
0.0013152183980422755,0.21655870592392967
0.001603752453921186,0.31591906256044217
0.0016600260284634649,0.26828227918750586
0.001676415552765252,0.3334321368258641
0.00184173841304363,0.29474373010125415
0.0019157971086553103,0.32257541110412513
0.00199767538986493,0.28104031428436116
0.0023487305560360087,0.29715756892490686
0.002372538643314245,0.3561356370648093
0.002713651436067467,0.34777826756259633
0.002731745163207354,0.2340907405571902
0.0029911282097076367,0.3135104915158608
0.0035297851306482866,0.2881102142992851
0.003809387349116361,0.33391178071194566
0.0038552599953488044,0.3103464322105721
0.0045116872227525225,0.3469571053993833
0.004683338703205122,0.35442691752751465
0.004815531789364544,0.30416065790622115
0.006185079254582921,0.35256467502271205
0.006508153210814038,0.3140360070145943
0.007226164900360274,0.31753611120792263
0.007329576564307834,0.33730141504566563
0.007344914707795151,0.2730583935103962
0.007488242725498493,0.30074595198651005
0.007990662038115435,0.3055072213835113
0.008057947853309754,0.3448073575150166
0.00818631893209376,0.27234659789485965
0.008281978876051092,0.3256549092879774
0.008531522561238715,0.34072893715598934
0.00866354680600384,0.2643360756350986
0.008716981476110495,0.4133583780573787
0.008860414966996256,0.2748789106549144
0.009472294696705795,0.33540348679486154
0.009897875443644991,0.20738990021716627
0.009965370097538447,0.3731491291924663
0.01002260095072279,0.2541360315703076
0.010058016910298555,0.30534816011753535
0.010395848554129691,0.31898712118195005
0.011602240864582666,0.3216202384174735
0.011769694142283219,0.21702052577063263
0.011948497254776527,0.33135685518300373
0.012014954478416965,0.29091722700640754
0.012060309301393119,0.2857860175073374
0.01209074246470237,0.31244126245853654
0.012097188948889826,0.36408112578925117
0.012357317370482788,0.3347642260582282
0.012438696172117727,0.3300202357475365
0.012651078417289833,0.288849973844576
